Job Title,Company Name,Location,Description,Salary,MetaData,Posting
"Senior Manager, Data & Analytics",Rent.,"Hybrid work in Atlanta, GA",  Innovation and Insights: Drive innovative analytics projects that leverage advanced techniques such as machine learning and predictive modeling to uncover… ·More...,,"$177,660 - $329,000 a year",
Branch Head - Communications Engineer - GTRI - ICL,Georgia Tech Research Institute,"Atlanta, GA 30332","  Expertise in signal processing, electromagnetics, modeling & simulation, machine learning, image, or control theory.  Lead multiple sponsored research projects. ·More...",,"$177,660 - $329,000 a year",
New Graduate - Electrical Engineer - Nuclear Services Group (May/June 2025 Grads),"Enercon Services, Inc.","Kennesaw, GA 30144","  We offer a full range of services, including designing plant modifications, safety analysis, licensing renewals, and advanced reactor support, with a commitment… ·More...",,"$177,660 - $329,000 a year",
"Technical Program Manager III, Data Center NPI, Cloud Infrastructure",Google,"Atlanta, GA","  Lead operations work-stream within the product life-cycle (PLC) of hardware products such as compute and storage servers, networking, machine learning, and rack… ·More...",,"$177,660 - $329,000 a year",
Principal AI Engineer,NCR Atleos,"Atlanta, GA","  Our engineers design and build large scale data storage, computation and distribution systems.  Design, develop, and deploy AIOps solutions, including automating… ·More...",,"$177,660 - $329,000 a year",
Databricks Platform Administrator,iSoftTek Solutions Inc,"Atlanta, GA","  Responsible for the administration, configuration, and optimization of the Databricks platform to enable data analytics, machine learning, and data engineering… ·More...",,"$177,660 - $329,000 a year",
Data & Analytics Gen AI Consulting Director - US Remote,NTT DATA,"Remote in Atlanta, GA","  Provide technical leadership and guidance in AI technologies, including GenAI, machine learning, deep learning, and natural language processing. ·More...",,"$177,660 - $329,000 a year",
Deputy Director of Research - Sensors and Intelligent Systems Directorate (SISD),Georgia Tech Research Institute,"Atlanta, GA 30332","  It cherishes diversity of ideas as necessary conditions for learning, discovery, scholarship, and creativity.  Cybersecurity, information, communication, command… ·More...",,"$177,660 - $329,000 a year",
Senior Enterprise Information Engineer,Lazer Logistics,"Alpharetta, GA","  Architect solutions using machine learning and AI-knowledge, risk analysis, and predictive modeling.  Collaborate with data engineers to ensure smooth data… ·More...",,"$177,660 - $329,000 a year",
Site Reliability Engineering,Geotab,"Atlanta, GA","  Online learning and networking opportunities.  Processing billions of data points a day, Geotab leverages data analytics and machine learning to improve… ·More...",,"$177,660 - $329,000 a year",
Senior Foundational Audio AI Researcher,Dolby,"Atlanta, GA",  Good knowledge about current machine learning literature.  Partner closely with other domain experts to refine and execute Dolby’s technical strategy in… ·More...,,"$177,660 - $329,000 a year",
GenAI Architect-Ameritas-,Capgemini,"Atlanta, GA 30305",  To be successful in this role GenAI Architect should have a solid background in software architecture machine learning deep learning and scalable cloud… ·More...,,"$177,660 - $329,000 a year",
Senior Lead Data Scientist,ADP,"Alpharetta, GA 30005","  Apply data science and machine learning techniques on large-scale data sets to solve clustering, classification, regression, anomaly detection problem… ·More...",,"$177,660 - $329,000 a year",
"machine learning engineer jobs in Atlanta, GA",,,,,,
Senior Data Engineer,Expeditors,"Ellenwood, GA 30294","  Your expertise will be crucial in delivering high-impact reporting, analytics, and machine learning solutions that drive business success. EmployerActive 6 days ago·More...",,"$130,000 - $160,000 a year",Active 6 days ago
GenAI Architect,ServiceNow,"Atlanta, GA","  At least 5 years of experience in a technology advisory role, experience working directly with AI, machine learning technologies, statistical systems, or big… EmployerActive 28 days ago·More...",,"$130,000 - $160,000 a year",Active 28 days ago
Senior Enterprise Information Engineer,Lazer Logistics,"Alpharetta, GA","  Architect solutions using machine learning and AI-knowledge, risk analysis, and predictive modeling.  Collaborate with data engineers to ensure smooth data… ·More...",,"$130,000 - $160,000 a year",
Secure Computing Engineer (Mid Level) - HAC - Open Rank (Onsite),Georgia Tech Research Institute,"Atlanta, GA 30332",  The Special Secure Computing Division (S2CD) fills the Information System Security Engineer (ISSE) and Common Control Provider (CCP) roles for GTRI Special… ·More...,,"$130,000 - $160,000 a year",
Director Application Development,ADP,"Alpharetta, GA 30005","  Champion and deliver great user experience Work with close cross-functional alignment with designers, fellow engineers, and the product and business… ·More...",,"$130,000 - $160,000 a year",
Application Developer,ADP,"Alpharetta, GA 30005","  Work with clients, product managers, analysts, architects, and engineers to plan, design, develop, test, and implement information technology solutions. ·More...",,"$130,000 - $160,000 a year",
Lead Software Engineer,ADP,"Hybrid work in Alpharetta, GA 30005","  You will work with clients, product managers, architects, software engineers, and more to plan, design, develop, test, and implement impactful solutions that… ·More...",,"$130,000 - $160,000 a year",
Control Engineer -HMI,Veenus Infotechs,"Alpharetta, GA",  Seeks opportunities for continual learning to maintain technical competence in pursuit of technical excellence.  Customer is looking for HMI software experience. EmployerActive 7 days ago·More...,,"$130,000 - $160,000 a year",Active 7 days ago
Product Manager IV,Rheem Manufacturing,"Hybrid work in Roswell, GA","  Able to work with cross-functional teams (e.g. product managers, engineers, marketing teams) and external subject matter experts. ·More...",,"$130,000 - $160,000 a year",
"Sr Manager, Data Tools and Platforms",Georgia-Pacific,"Atlanta, GA 30301","  Advanced data analytics knowledge including statistical analysis, predictive, and machine learning.  Knowledge of modern data practices and concepts including… ·More...",,"$130,000 - $160,000 a year",
Full Stack MLOps Engineer,Accenture,"Hybrid work in Atlanta, GA","  Nextira, now part of Accenture, builds cloud-based solutions and services with cutting-edge engineering skills, artificial intelligence (AI), machine learning … ·More...",,"$130,000 - $160,000 a year",
"AI - Innovation, Delivery and Business Development Leader (Consumer & Retail Focus)",Deloitte,"Atlanta, GA","  Master's or Ph.D. preferred in STEM field, high proficiency in Artificial Intelligence, machine learning.  5+ years of previous experience traditional ML and… ·More...",,"$130,000 - $160,000 a year",
Product Manager,Crowe LLP,"Atlanta, GA 30326 (Lenox area)","  Strong understanding of AI, machine learning, and data science concepts.  Experience managing machine learning or artificial intelligence solutions as part of an… ·More...",,"$130,000 - $160,000 a year",
Applied Physicist (Quantum Systems) - GTRI - CIPHER - Open Rank,Georgia Tech Research Institute,"Atlanta, GA 30332",  QS researchers frequently contribute to projects in other GTRI labs and CIPHER divisions involving research in other topics including artificial intelligence… ·More...,,"$130,000 - $160,000 a year",
Branch Head - Communications Engineer - ICL - On Site - (Open Rank),Georgia Tech Research Institute,"Atlanta, GA 30332","  Expertise in signal processing, electromagnetics, modeling & simulation, machine learning, image, or control theory.  Lead multiple sponsored research projects. ·More...",,"$130,000 - $160,000 a year",
"machine learning engineer jobs in Atlanta, GA",,,,,,
Google Cloud GenAI Developer,Accenture,"Atlanta, GA","  Collaborate with data engineers, software developers, and business stakeholders to understand search requirements and deliver solutions accordingly. ·More...",,"$85,000 - $223,200 a year",
"Data Science Senior Manager, Generative AI",AIG,"Atlanta, GA",  Ability to conceptualize and deploy complex machine analytic and learning models using Agile methods as well as in collaboration in a highly matrix… ·More...,,"$85,000 - $223,200 a year",
Data Science Manager - Travel & Hospitality,Accenture,"Atlanta, GA","  Demonstrable knowledge in artificial intelligence, machine learning, data science, and other relevant technical domains; and possess a blend of advanced… ·More...",,"$85,000 - $223,200 a year",
Technical Lead AIML,"CGI Group, Inc.","Atlanta, GA","  Strong understanding of machine learning techniques, NLP algorithms and Optical Character Recognition (OCR).  Choose appropriate algorithms and machine learning… ·More...",,"$85,000 - $223,200 a year",
Principal Engineer - HBM Design | Architecture - TPG,Micron,"Atlanta, GA","  You will be part of a highly multi-functional team of technical domain experts collaborating closely with a distributed team of Design Engineering, Product… ·More...",,"$85,000 - $223,200 a year",
"Sr Manager, Data Platform Engineering",Georgia-Pacific,"Atlanta, GA 30301","  Advanced data analytics skills including statistical analysis, predictive, and machine learning.  Knowledge of modern data practices and concepts including data… ·More...",,"$85,000 - $223,200 a year",
GCP Data Platform Architect,Accenture,"Hybrid work in Atlanta, GA","  Big Data Solutions: Design and implement big data solutions on GCP, including data pipelines, streaming analytics, and machine learning workflows. ·More...",,"$85,000 - $223,200 a year",
"Senior ML Engineer - RAG, VertexAI Solutions",Accenture,"Atlanta, GA","  Design, develop, and deploy machine learning models using Vertex AI to solve complex problems.  We are looking for candidates who have a proven track record in… ·More...",,"$85,000 - $223,200 a year",
Senior Application Developer,ADP,"Alpharetta, GA 30005","  You will work with clients, product managers, architects, software engineers, and more to plan, design, develop, test, and implement impactful solutions that… ·More...",,"$85,000 - $223,200 a year",
Principal Data/AI Enterprise Architect,ServiceNow,"Atlanta, GA 30328","  Strong technical knowledge of AI, machine learning algorithms, and data science techniques.  Extensive experience with AI platforms, cloud-based data… EmployerActive 5 days ago·More...",,"$85,000 - $223,200 a year",Active 5 days ago
"Principal IO Design Engineer, HBM Design",Micron,"Atlanta, GA","  This includes simulating, optimizing, and floor planning circuits.  In this position, you will collaborate with Micron’s worldwide design and verification teams… ·More...",,"$85,000 - $223,200 a year",
Principal Architect,ADP,"Alpharetta, GA 30005","  Champion and deliver great user experience Work with close cross-functional alignment with designers, fellow engineers, and the product and business… ·More...",,"$85,000 - $223,200 a year",
Principal Solutions Architect/Tech Project Manager,ADP,"Alpharetta, GA 30005",  You must know how to communicate with engineers and other technologists giving them confidence you understand their challenges. ·More...,,"$85,000 - $223,200 a year",
Director of Product Management - Oracle CPQ,ADP,"Alpharetta, GA 30005","  Strategy and vision: You'll use your ability to create and deliver a vision and strategy working across functional lines (users, operations, sales, learning,… ·More...",,"$85,000 - $223,200 a year",
"Deputy Director of Research, Sensors and Intelligent Systems Directorate (SISD)",Korn Ferry International,"Atlanta, GA 30305","  It cherishes diversity of ideas as necessary conditions for learning, discovery, scholarship, and creativity.  The SISD portfolio emphasizes sensors, networks of… ·More...",,"$85,000 - $223,200 a year",
"machine learning engineer jobs in Atlanta, GA",,,,,,
Technical Lead AIML,"CGI Group, Inc.","Atlanta, GA","  Strong understanding of machine learning techniques, NLP algorithms and Optical Character Recognition (OCR).  Choose appropriate algorithms and machine learning… ·More...",,"$85,000 - $223,200 a year",
Principal Engineer - HBM Design | Architecture - TPG,Micron,"Atlanta, GA","  You will be part of a highly multi-functional team of technical domain experts collaborating closely with a distributed team of Design Engineering, Product… ·More...",,"$85,000 - $223,200 a year",
"Sr Manager, Data Platform Engineering",Georgia-Pacific,"Atlanta, GA 30301","  Advanced data analytics skills including statistical analysis, predictive, and machine learning.  Knowledge of modern data practices and concepts including data… ·More...",,"$85,000 - $223,200 a year",
GCP Data Platform Architect,Accenture,"Hybrid work in Atlanta, GA","  Big Data Solutions: Design and implement big data solutions on GCP, including data pipelines, streaming analytics, and machine learning workflows. ·More...",,"$85,000 - $223,200 a year",
"Senior ML Engineer - RAG, VertexAI Solutions",Accenture,"Atlanta, GA","  Design, develop, and deploy machine learning models using Vertex AI to solve complex problems.  We are looking for candidates who have a proven track record in… ·More...",,"$85,000 - $223,200 a year",
Senior Application Developer,ADP,"Alpharetta, GA 30005","  You will work with clients, product managers, architects, software engineers, and more to plan, design, develop, test, and implement impactful solutions that… ·More...",,"$85,000 - $223,200 a year",
Principal Data/AI Enterprise Architect,ServiceNow,"Atlanta, GA 30328","  Strong technical knowledge of AI, machine learning algorithms, and data science techniques.  Extensive experience with AI platforms, cloud-based data… EmployerActive 5 days ago·More...",,"$85,000 - $223,200 a year",Active 5 days ago
"Principal IO Design Engineer, HBM Design",Micron,"Atlanta, GA","  This includes simulating, optimizing, and floor planning circuits.  In this position, you will collaborate with Micron’s worldwide design and verification teams… ·More...",,"$85,000 - $223,200 a year",
Global IT Software Engineer Director & Chapter Lead- Gen AI/LLM,Boston Consulting Group,"Atlanta, GA","  BA degree in Computer Science, Statistics, or related field with a focus on Artificial Intelligence, Machine Learning, or Natural Language Processing[ At least… ·More...",,"$85,000 - $223,200 a year",
Principal Architect,ADP,"Alpharetta, GA 30005","  Champion and deliver great user experience Work with close cross-functional alignment with designers, fellow engineers, and the product and business… ·More...",,"$85,000 - $223,200 a year",
Principal Solutions Architect/Tech Project Manager,ADP,"Alpharetta, GA 30005",  You must know how to communicate with engineers and other technologists giving them confidence you understand their challenges. ·More...,,"$85,000 - $223,200 a year",
Director of Product Management - Oracle CPQ,ADP,"Alpharetta, GA 30005","  Strategy and vision: You'll use your ability to create and deliver a vision and strategy working across functional lines (users, operations, sales, learning,… ·More...",,"$85,000 - $223,200 a year",
GCP Platform Architect,Accenture,"Hybrid work in Atlanta, GA","  Vertex AI: Proficiency in using Google Cloud's Vertex AI platform for building, deploying, and managing machine learning models, including GenAI models. ·More...",,"$85,000 - $223,200 a year",
"Deputy Director of Research, Sensors and Intelligent Systems Directorate (SISD)",Korn Ferry International,"Atlanta, GA 30305","  It cherishes diversity of ideas as necessary conditions for learning, discovery, scholarship, and creativity.  The SISD portfolio emphasizes sensors, networks of… ·More...",,"$85,000 - $223,200 a year",
Principal Architect Developer,ADP,"Alpharetta, GA 30005","  Our best engineers excel at collaborating with Application Architects, Developers, Data Scientists, and System Engineers. ·More...",,"$85,000 - $223,200 a year",
"machine learning engineer jobs in Atlanta, GA",,,,,,
Public Notice for Direct Hire (STEM) - Data Scientist,Centers for Disease Control and Prevention,"Atlanta, GA 30329","  To qualify at the GS-12 grade level, you must have at least one year of specialized experience at or equivalent to the GS-11 grade level, which must include the… ·More...",,"$72,553 - $186,854 a year",
Production Support Engineer--Site Reliability,Truist Bank,"Atlanta, GA 30309","  Assist with mentoring and supporting junior-level engineers, providing guidance as needed.  Perform root cause analysis for recurring issues and assist senior… ·More...",,"$72,553 - $186,854 a year",
Chief Data and Artificial Intelligence Officer,AGCO,"Duluth, GA 30096",  AI delivery Alignment: Spearhead a multidisciplinary team for enterprise-wide AI aligns AI strategies with business objectives while delivering state of the art… ·More...,,"$72,553 - $186,854 a year",
M365 Engineer,QTS Data Centers,"Suwanee, GA","  As an M365 Engineer at QTS Data Centers, you will oversee the management and optimization of our Microsoft 365 platform, ensuring it remains robust and scalable… ·More...",,"$72,553 - $186,854 a year",
New Graduate- Mechanical Engineer - Data Center Mission Critical (Dec Grads),"Enercon Services, Inc.","Kennesaw, GA 30144",  Graduated with a bachelor’s or master’s degree from an ABET- accredited school in one of our listed preferred majors.  Ability to effectively problem solve. ·More...,,"$72,553 - $186,854 a year",
Senior Application Support Engineering,Geotab,"Atlanta, GA","  Online learning and networking opportunities.  Processing billions of data points a day, Geotab leverages data analytics and machine learning to improve… ·More...",,"$72,553 - $186,854 a year",
Senior AI Science Engineer,Verizon,"Hybrid work in Alpharetta, GA 30022",  Being able to complete the design and development of machine learning/deep learning models and ensure best performance.  Strong expertise in SQL skills. ·More...,,"$72,553 - $186,854 a year",
Senior Data Engineer,Colonial Pipeline Company,"Alpharetta, GA",  Employees find exciting opportunities to grow and develop their careers at a stable company which offers a generous compensation and benefits package that… ·More...,,"$72,553 - $186,854 a year",
Visiting Fellow,Emory University,"Atlanta, GA 30322",  Staff will be working on development of image analytic/machine learning algorithms for clinical applications.  May assist in grant and other funding applications… ·More...,,"$72,553 - $186,854 a year",
Technical Advisor AI/ML Security,InterContinental Hotels Group,"Hybrid work in Atlanta, GA","  The Technical Advisor IT Information Security is responsible for leading the design, engineering, implementation, deployment, documentation, testing, and… ·More...",,"$72,553 - $186,854 a year",
AI Feature Engineer,MiTek USA Inc,"Hybrid work in Atlanta, GA 30354","  Working knowledge of machine learning and deep learning concepts required.  Design, develop, test, and deploy AI features using various machine learning and deep… ·More...",,"$72,553 - $186,854 a year",
Embedded Systems Cyber Security GRA - Spring 2025- CIPHER,Georgia Tech Research Institute,"Atlanta, GA 30332","  CIPHER’s Embedded Systems Vulnerability Division (ESVD) is skilled in reverse engineering, vulnerability discovery, and forensics analysis of embedded systems. ·More...",,"$72,553 - $186,854 a year",
Co-op - Summer 2025,RoviSys,"Peachtree City, GA 30269","  Work in team environment with engineers and designers from RoviSys, partners and clients.  Grow into position leading a team of engineers and technicians to… ·More...",,"$72,553 - $186,854 a year",
Software Development Specialist,amdocs,"Atlanta, GA",  7-8 years' experience as a software support engineer.  We are seeking a skilled Software Development Specialist with 5-7 years of hands-on experience in… ·More...,,"$72,553 - $186,854 a year",
Sr. Software Engineer--Java and Cloud,Truist Bank,"Atlanta, GA 30303","  This position serves as the technical expert on the team and is often the strongest engineer, answering and solving the most complex, unusual issues and does… ·More...",,"$72,553 - $186,854 a year",
"machine learning engineer jobs in Atlanta, GA",,,,,,
MES Application Engineer,Hermeus,"Atlanta, GA","  Communicate system functionality requirements on behalf of the end-user by building consensus with engineers, and business leadership to ensure that system… ·More...",,"$140,000 - $175,000 a year",
"Engineer III, Firmware Development",Landis+Gyr,"Alpharetta, GA 30022",  The Firmware Engineer III develops and maintains firmware for the Wireless Communication and Networking.  Devices used for Electric and Batter Endpoints. ·More...,,"$140,000 - $175,000 a year",
Staff Software Engineer,"Applied Optoelectronics, Inc.","Duluth, GA 30096","  Leadership: Provide technical leadership and mentorship to junior engineers, fostering a collaborative and innovative team environment. EmployerActive 15 days ago·More...",,"$140,000 - $175,000 a year",Active 15 days ago
Principal Engineer,"Construction Resources, LLC","Decatur, GA",  Data engineering for large-scale machine learning on Cloud preferably Azure Fabric.  Provide technical leadership and guidance to lead engineers and the… EmployerActive 5 days ago·More...,,"$140,000 - $175,000 a year",Active 5 days ago
Process Engineer II,Southwire Company LLC,"Carrollton, GA 30117",  Evaluate machine guarding systems and ensure compliance with safety regulations and best practices.  Oversee tooling and dies management to optimize machine… ·More...,,"$140,000 - $175,000 a year",
Sr. Manager - Integration Solution Architect,Coca-Cola,"Atlanta, GA 30313","  Providing strategic direction and architectural insight into the design and enhancement of the company's IT systems (hardware, software, integration, and… ·More...",,"$140,000 - $175,000 a year",
Sr Software Engineer- Engineering COE (hybrid),Cargill,"Atlanta, GA","  We are seeking a senior technical expert to guide and educate engineering teams on full-stack application development, modern software engineering standards,… ·More...",,"$140,000 - $175,000 a year",
"Senior Engineer,Software Engineering",ResMed,"Peachtree Corners, GA","  In this role, you will take ownership of complex projects, lead technical initiatives, and contribute to both the architecture and technical design of our… ·More...",,"$140,000 - $175,000 a year",
Engineer-PAM Admin,Genuine Parts Company,"Hybrid work in Atlanta, GA 30339",  Maturity and discipline to follow established processes and detailed technical procedures to ensure consistency and predictability. EmployerActive 17 days ago·More...,,"$140,000 - $175,000 a year",Active 17 days ago
"Conversational AI Consultant, Google Cloud Professional Services",Google,"Atlanta, GA",  Bachelor's degree in Computer Science or equivalent practical experience.  7 years of experience in computational linguistics or software development. ·More...,,"$140,000 - $175,000 a year",
Manager of Applied AI and Data Sciences (Hybrid),Holland & Knight LLP,"Atlanta, GA","  Build cross-functional relationships with software engineers, solutions engineers, and other business stakeholders to collaboratively create solutions,… ·More...",,"$140,000 - $175,000 a year",
Azure Admin - Technology Specialist,amdocs,"Atlanta, GA","  7-8 years' experience as a software engineer or a software support engineer.  Azure Infrastructure Management: Design, implement, and manage Azure infrastructure… ·More...",,"$140,000 - $175,000 a year",
"Sr. Lead Software Engineer, Geospatial","Chick-fil-A, Inc.","Atlanta, GA 30349","  We desire our lead engineers to be both leads and engineers, spending about half of their time on leading and teaching others and half contributing engineering… ·More...",,"$140,000 - $175,000 a year",
Senior Site Reliability Engineer - CTJ - Top Secret,Microsoft,"Atlanta, GA","  The Site Reliability Engineering (SRE) team provides leadership, direction and accountability for application architecture, system design, and end-to-end… ·More...",,"$140,000 - $175,000 a year",
Data Management Lead Engineer (Hybrid),Cargill,"Atlanta, GA","  Participate in the engineering community by being a coach and mentor to engineers, sharing new technical trends, modern skills & presenting coding best… ·More...",,"$140,000 - $175,000 a year",
"machine learning engineer jobs in Atlanta, GA",,,,,,
"Data Science Senior Manager, Generative AI",AIG,"Atlanta, GA",  Ability to conceptualize and deploy complex machine analytic and learning models using Agile methods as well as in collaboration in a highly matrix… ·More...,,"$85,000 - $223,200 a year",
Data Science Manager - Travel & Hospitality,Accenture,"Atlanta, GA","  We’re also the world’s largest team of data scientists, data engineers, and experts in machine learning and AI.  And that's just the beginning. ·More...",,"$85,000 - $223,200 a year",
Technical Lead AIML,"CGI Group, Inc.","Atlanta, GA","  Strong understanding of machine learning techniques, NLP algorithms and Optical Character Recognition (OCR).  Choose appropriate algorithms and machine learning… ·More...",,"$85,000 - $223,200 a year",
Principal Engineer - HBM Design | Architecture - TPG,Micron,"Atlanta, GA",  Suppose you are open to learning while being a valued member of a team of best-in-class engineers.  Our vision is to transform how the world uses information to… ·More...,,"$85,000 - $223,200 a year",
"Sr Manager, Data Platform Engineering",Georgia-Pacific,"Atlanta, GA 30301","  Advanced data analytics skills including statistical analysis, predictive, and machine learning.  Knowledge of modern data practices and concepts including data… ·More...",,"$85,000 - $223,200 a year",
GCP Data Platform Architect,Accenture,"Hybrid work in Atlanta, GA","  Big Data Solutions: Design and implement big data solutions on GCP, including data pipelines, streaming analytics, and machine learning workflows. ·More...",,"$85,000 - $223,200 a year",
"Senior ML Engineer - RAG, VertexAI Solutions",Accenture,"Atlanta, GA","  Design, develop, and deploy machine learning models using Vertex AI to solve complex problems.  We are looking for candidates who have a proven track record in… ·More...",,"$85,000 - $223,200 a year",
Senior Application Developer,ADP,"Alpharetta, GA 30005","  Passion for continuous improvement and learning.  A little about ADP: We are a global leader in HR technology, offering the latest AI and machine learning… ·More...",,"$85,000 - $223,200 a year",
Principal Data/AI Enterprise Architect,ServiceNow,"Atlanta, GA 30328","  Strong technical knowledge of AI, machine learning algorithms, and data science techniques.  Extensive experience with AI platforms, cloud-based data… EmployerActive 5 days ago·More...",,"$85,000 - $223,200 a year",Active 5 days ago
"Principal IO Design Engineer, HBM Design",Micron,"Atlanta, GA",  Suppose you are open to learning while being a valued member of a team of premier engineers.  Our vision is to transform how the world uses information to enrich… ·More...,,"$85,000 - $223,200 a year",
Principal Architect,ADP,"Alpharetta, GA 30005","  A little about ADP: We are a global leader in HR technology, offering the latest AI and machine learning-enhanced payroll, tax, HR, benefits, and much more. ·More...",,"$85,000 - $223,200 a year",
Principal Solutions Architect/Tech Project Manager,ADP,"Alpharetta, GA 30005","  A little about ADP: We are a global leader in HR technology, offering the latest AI and machine learning-enhanced payroll, tax, HR, benefits, and much more. ·More...",,"$85,000 - $223,200 a year",
Director of Product Management - Oracle CPQ,ADP,"Alpharetta, GA 30005","  A little about ADP: We are a global leader in HR technology, offering the latest AI and machine learning-enhanced payroll, tax, HR, benefits, and much more. ·More...",,"$85,000 - $223,200 a year",
"Deputy Director of Research, Sensors and Intelligent Systems Directorate (SISD)",Korn Ferry International,"Atlanta, GA 30305","  GTRI sees diversity of backgrounds and perspectives as essential to learning, discovery, and creation.  It cherishes diversity of ideas as necessary conditions… ·More...",,"$85,000 - $223,200 a year",
Advanced Software Support Engineer,Symbotic,United States,"  Applying next-gen technology, high-density storage and machine learning to solve today's complex distribution challenges, Symbotic enables companies to move… ",,"$85,000 - $223,200 a year",
"machine learning engineer jobs in Atlanta, GA",,,,,,
Data Science Manager - Travel & Hospitality,Accenture,"Atlanta, GA","  Demonstrable knowledge in artificial intelligence, machine learning, data science, and other relevant technical domains; and possess a blend of advanced… ·More...",,"$85,000 - $223,200 a year",
Technical Lead AIML,"CGI Group, Inc.","Atlanta, GA","  Strong understanding of machine learning techniques, NLP algorithms and Optical Character Recognition (OCR).  Choose appropriate algorithms and machine learning… ·More...",,"$85,000 - $223,200 a year",
Principal Engineer - HBM Design | Architecture - TPG,Micron,"Atlanta, GA","  You will be part of a highly multi-functional team of technical domain experts collaborating closely with a distributed team of Design Engineering, Product… ·More...",,"$85,000 - $223,200 a year",
"Sr Manager, Data Platform Engineering",Georgia-Pacific,"Atlanta, GA 30301","  Advanced data analytics skills including statistical analysis, predictive, and machine learning.  Knowledge of modern data practices and concepts including data… ·More...",,"$85,000 - $223,200 a year",
GCP Data Platform Architect,Accenture,"Hybrid work in Atlanta, GA","  Big Data Solutions: Design and implement big data solutions on GCP, including data pipelines, streaming analytics, and machine learning workflows. ·More...",,"$85,000 - $223,200 a year",
"Senior ML Engineer - RAG, VertexAI Solutions",Accenture,"Atlanta, GA","  Design, develop, and deploy machine learning models using Vertex AI to solve complex problems.  We are looking for candidates who have a proven track record in… ·More...",,"$85,000 - $223,200 a year",
Equipment Engineer (Ingot),Hanwha Q Cells,"Cartersville, GA","  Experience in machining, assembling, and maintenance of machine parts.  Identify critical machine components and analyze critical design features to ensure… ·More...",,"$85,000 - $223,200 a year",
Principal Data/AI Enterprise Architect,ServiceNow,"Atlanta, GA 30328","  Strong technical knowledge of AI, machine learning algorithms, and data science techniques.  Extensive experience with AI platforms, cloud-based data… EmployerActive 5 days ago·More...",,"$85,000 - $223,200 a year",Active 5 days ago
"Principal IO Design Engineer, HBM Design",Micron,"Atlanta, GA","  This includes simulating, optimizing, and floor planning circuits.  In this position, you will collaborate with Micron’s worldwide design and verification teams… ·More...",,"$85,000 - $223,200 a year",
Principal Architect,ADP,"Alpharetta, GA 30005","  Champion and deliver great user experience Work with close cross-functional alignment with designers, fellow engineers, and the product and business… ·More...",,"$85,000 - $223,200 a year",
Senior Staff Product Security Engineer (SSDL),ServiceNow,"Atlanta, GA 30328",  Working knowledge of Machine Learning and taxonomies such as BIML that categorize known attacks on machine learning models. ·More...,,"$85,000 - $223,200 a year",
Principal Solutions Architect/Tech Project Manager,ADP,"Alpharetta, GA 30005",  You must know how to communicate with engineers and other technologists giving them confidence you understand their challenges. ·More...,,"$85,000 - $223,200 a year",
Director of Product Management - Oracle CPQ,ADP,"Alpharetta, GA 30005","  Strategy and vision: You'll use your ability to create and deliver a vision and strategy working across functional lines (users, operations, sales, learning,… ·More...",,"$85,000 - $223,200 a year",
Data Science Senior Manager - Financial Services,Accenture,"Atlanta, GA","  Demonstrable knowledge in artificial intelligence, machine learning, data science, and other relevant technical domains; and possess a blend of advanced… ·More...",,"$85,000 - $223,200 a year",
"Deputy Director of Research, Sensors and Intelligent Systems Directorate (SISD)",Korn Ferry International,"Atlanta, GA 30305","  It cherishes diversity of ideas as necessary conditions for learning, discovery, scholarship, and creativity.  The SISD portfolio emphasizes sensors, networks of… ·More...",,"$85,000 - $223,200 a year",
"machine learning engineer jobs in Atlanta, GA",,,,,,
"Senior ML Engineer - RAG, VertexAI Solutions",Accenture,"Atlanta, GA","  Design, develop, and deploy machine learning models using Vertex AI to solve complex problems.  We are looking for candidates who have a proven track record in… ·More...",,"$127,000 - $280,000 a year",
Data Science Manager - Travel & Hospitality,Accenture,"Atlanta, GA","  Demonstrable knowledge in artificial intelligence, machine learning, data science, and other relevant technical domains; and possess a blend of advanced… ·More...",,"$127,000 - $280,000 a year",
"Professional Geologist, Geomorphologist, Ecological Restoration Engineer, or Soil Scientist","Geosyntec Consultants, Inc.","Kennesaw, GA 30144",  Experience with the application of the theory of machine learning and/or artificial intelligence (AI) methods to natural resource data analysis and solution… ·More...,,"$127,000 - $280,000 a year",
"Sr Manager, Data Platform Engineering",Georgia-Pacific,"Atlanta, GA 30301","  Advanced data analytics skills including statistical analysis, predictive, and machine learning.  Knowledge of modern data practices and concepts including data… ·More...",,"$127,000 - $280,000 a year",
GCP Data Platform Architect,Accenture,"Hybrid work in Atlanta, GA","  Big Data Solutions: Design and implement big data solutions on GCP, including data pipelines, streaming analytics, and machine learning workflows. ·More...",,"$127,000 - $280,000 a year",
Principal Engineer - HBM Design | Architecture - TPG,Micron,"Atlanta, GA","  You will be part of a highly multi-functional team of technical domain experts collaborating closely with a distributed team of Design Engineering, Product… ·More...",,"$127,000 - $280,000 a year",
"Principal IO Design Engineer, HBM Design",Micron,"Atlanta, GA","  This includes simulating, optimizing, and floor planning circuits.  In this position, you will collaborate with Micron’s worldwide design and verification teams… ·More...",,"$127,000 - $280,000 a year",
Equipment Engineer (Ingot),Hanwha Q Cells,"Cartersville, GA","  Experience in machining, assembling, and maintenance of machine parts.  Identify critical machine components and analyze critical design features to ensure… ·More...",,"$127,000 - $280,000 a year",
