Job Title,Company Name,Location,Description,Salary,MetaData,Posting
Accreditation Program Manager,Providence,Texas,"  The amounts listed are the base pay range; additional compensation may be available for this role, such as shift differentials, standby/on-call, overtime,… ·More...",,"$75,000 - $250,000 a year",
Curriculum Content Developer,ScribeConcepts,Remote,  Strong familiarity with both digital and print development projects.  Rate range is based on experience and project specifications. ·More...,,"$75,000 - $250,000 a year",
Technical Project Manager,"Perficient, Inc","Irvine, CA","  The technical project manager will have complete responsibility for the day-to-day management of an engagement, including all aspects related to managing our… ·More...",,"$75,000 - $250,000 a year",
Associate Project Manager - TSS,Triple S,"Guaynabo, PR",  Assist senior project managers and portfolio managers with administrative and project monitoring tasks.  Monitor project progress reports and metrics and adjust… ·More...,,"$75,000 - $250,000 a year",
"Marketing, Innovation & Corporate Brand Project & Program Management Lead Consultant",Allstate,Remote in Illinois,  Manages high complexity projects independently with no support or direction from others.  Delivers project results through leadership and influence rather than… ·More...,,"$75,000 - $250,000 a year",
Assistant Project Manager,Arrow Construction,"Madera, CA 93638",  Customer satisfaction is certainly the driving force behind Arrow Construction’s commitment to sustained growth.  Log status into dispatching system. ·More...,,"$75,000 - $250,000 a year",
Project Manager - System Integration,JD.com,"Fontana, CA",  Act as the primary POC between merchants and internal teams to ensure clear communication and successful project delivery.  Experience with Product Management. ·More...,,"$75,000 - $250,000 a year",
project manager jobs in United States,,,,,,
,,,,,,
,,,,,,
Assistant Project Manager (degree in Biology required),CWS Inc,"Union City, CA",  B.S. degree in Biology or related field.  Excellent organization and communication skills.  Proficient at various documentation system. EmployerActive 4 days ago·More...,,"$126,200 - $163,500 a year",Active 4 days ago
Project Manager,IGT,"Las Vegas, NV 89119","  Installations may involve acceptance of capitalized equipment or enterprise software systems, or system integration or consulting projects/engagements. ·More...",,"$126,200 - $163,500 a year",
Project Manager,Northwest Cascade Inc,"Puyallup, WA 98374","  Broad understanding of the heavy construction industry including a variety of pre-construction work, such as planning, design and constructability review, value… ·More...",,"$126,200 - $163,500 a year",
Assistant Project Manager,"CJ Drilling, Inc.","Dundee, IL 60118","  _*· Bachelor’s Degree in Construction Management, Civil Engineering, Associate Degree in Construction Management, or related estimating and project managing… EmployerActive 6 days ago·More...",,"$126,200 - $163,500 a year",Active 6 days ago
Sr. Project Manager,Info Origin Inc,"Richmond, VA 23173 (University of Richmond area)","  Key duties include overseeing project proposals, managing teams, ensuring timely delivery, tracking progress (schedule, cost, risk), and collaborating with… ·More...",,"$126,200 - $163,500 a year",
Project Manager,WestWay Construction LLC,"Houston, TX 77064","  Lead project management for multiple flooring projects.  In this role, you’ll oversee multiple flooring projects, ensuring smooth execution from start to finish. EmployerActive 4 days ago·More...",,"$126,200 - $163,500 a year",Active 4 days ago
Project Manager III,Michael Baker International,"Baltimore, MD",  I. Shall have a technical or construction related degree and shall have extensive work experience in similar type projects of similar scales. ·More...,,"$126,200 - $163,500 a year",
Assistant Project Manager,PRA Group,"Chattanooga, TN 37414","  The Construction Manager plays a critical role in overseeing construction projects from inception to completion, ensuring that all work is performed in… EmployerActive 4 days ago·More...",,"$126,200 - $163,500 a year",Active 4 days ago
Corporate Project Manager,VTG,"Chantilly, VA 20151",  Ensures contributors for reoccurring and ad hoc deliverables meet deadlines.  Provides executive liaison to relevant business associations to administer the… ·More...,,"$126,200 - $163,500 a year",
Project Manager,Stanford University,"Stanford, CA",  Promote Culture of Safety: Demonstrates commitment to personal responsibility and value for safety; communicates safety.  - Other duties may also be assigned. ·More...,,"$126,200 - $163,500 a year",
Project Manager,iTechminds Global LLC,"Cincinnati, OH 45233","  Conduct project scoping to define project goals, deliverables, and success criteria.  Planning and project execution using agile methodologies. EmployerActive 6 days ago·More...",,"$126,200 - $163,500 a year",Active 6 days ago
Project Manager,Thornton Home Builders,"Conway, AR 72032","  Meet construction schedule, financial goals, and quality/safety standards.  Knowledge of construction safety practices.  Walk-throughs each project daily. EmployerActive 8 days ago·More...",,"$126,200 - $163,500 a year",Active 8 days ago
Senior Construction Project Manager,Spartan Investment Group,"Golden, CO 80402",  5+ years of experience as a project manager responsible for the execution of commercial construction projects with a project value of $10mm or more. EmployerActive 3 days ago,,"$126,200 - $163,500 a year",Active 3 days ago
Project Manager,SRS Fabrication Inc.,"North Las Vegas, NV 89032 (North Las Vegas area)","  Coordinate internal resources and third parties/vendors for the execution of projects.  Monitor and track project progress, identifying and managing project… ·More...",,"$126,200 - $163,500 a year",
Senior Agile Project Manager,LendingTree,"Charlotte, NC",  Strong experience managing software development projects on large-scale web applications.  The pay range for this position in Colorado/New York/California is $50… ·More...,,"$126,200 - $163,500 a year",
project manager jobs in United States,,,,,,
Assistant Project Manager,Charter Construction,"Nashville, TN 37209 (The Nations area)",  Manage project document control.  Assign cost codes to project invoices.  Assist in tracking and updating project schedule.  High attention to detail. EmployerActive 20 days ago·More...,,"$65,000 - $102,500 a year",Active 20 days ago
Video Producer (Project Manager),Animus Studios,"Riverside, RI","  At least 5 years of experience as a producer, project manager, or account manager.  Follow-up on and track the progress of each project, ensuring key milestones… EmployerActive 3 days ago·More...",,"$65,000 - $102,500 a year",Active 3 days ago
"Project Manager, Senior I (temporary employee up to 12 months)",Meteorcomm LLC,"Hybrid work in Renton, WA 98057",  Interface with the Hardware Project Manager on internal/external hardware deliverables that contribute to the project’s plan.  Bachelor’s degree or equivalent. ·More...,,"$65,000 - $102,500 a year",
Project Manager,State Street,"Quincy, MA","  In addition, will provide coordination and will help document, track, and report on deliverables for key projects and events. ·More...",,"$65,000 - $102,500 a year",
Project Manager,US Nuclear Regulatory Commission,"Rockville, MD",  Project managers in these positions also coordinate with State and local governments and Federal partners on issues related to the safety and security of NRC… ·More...,,"$65,000 - $102,500 a year",
Creative Project Manager,ATEC Wireless,"Englewood, CO 80112",  Experience managing projects from start to finish.  Assets: In charge of asset management of your project(s).  You will work with cross-functional stakeholders to… EmployerActive 6 days ago·More...,,"$65,000 - $102,500 a year",Active 6 days ago
Assistant Project Manager - Multifamily,Renegade Resources,"Austin, TX 78781",  Manage project turnover and closeout.  Must have experience overseeing atleast 1 ground up multifamily project from start to finish.  Support the pay app process. ·More...,,"$65,000 - $102,500 a year",
Special Project Manager,USC,"Los Angeles, CA 90032 (Lincoln Heights area)","  USC will consider for employment all qualified applicants with criminal records in a manner consistent with applicable laws and regulations, including the Los… ·More...",,"$65,000 - $102,500 a year",
Senior Project Manager,"Milestone Technologies, Inc.","Overland Park, KS","  Coordinate the delivery of comprehensive training materials for internal users and external partners, ensuring effective adoption of the new system. ·More...",,"$65,000 - $102,500 a year",
Project Manager,TeK Connexion,"Jacksonville, FL 32256 (Deerwood area)","  Plan, execute, and manage the entire software project lifecycle, ensuring timely, within budget, and high-quality delivery.  Minimum 3 years of experience*. ·More...",,"$65,000 - $102,500 a year",
Program Manager,US National Nuclear Security Administration,"Las Vegas, NV","  Develop the internal NNSA/NFO newsletter and achieving NNSA/NFO public awareness and public communications goals of open communication with state, local, and… ·More...",,"$65,000 - $102,500 a year",
Project Manager,Spectra Infosystems Inc,"Wilmington, MA 01887",  Create a procurement schedule to plan for the purchasing and delivery of equipment and materials and to resolve purchasing challenges early on. EmployerActive 6 days ago·More...,,"$65,000 - $102,500 a year",Active 6 days ago
Project Manager,"Enterprise Community Partners, Inc.","Columbia, MD",  Ensure that all project deliverables meet the required quality standards.  Coordinate internal resources and third parties/vendors for the flawless execution of… ·More...,,"$65,000 - $102,500 a year",
Assistant Project Manager,Ratcliff Companies,"Addison, TX 75001","  The Assistant Project Manager's responsibilities include monitoring project progress, following up with completion or delay of project phases, scheduling… ·More...",,"$65,000 - $102,500 a year",
"Senior Project Manager, Delivery",Mitchell International,Remote,"  Act as Release train engineer for multiple IT scrum teams and/or project manager, depending on the delivery.  Plan, schedule and facilitate reviews/status of key… ·More...",,"$65,000 - $102,500 a year",
project manager jobs in United States,,,,,,
,,,,,,
Senior Quality Project Manager,Philips,"Cambridge, MA","  The actual base pay offered may vary within the posted ranges depending on multiple factors including job-related knowledge/skills, experience, business needs,… ·More...",,"$116,000 - $200,000 a year",
Project Manager - Millwork & Cabinetry,"Custom Millwork & Design Group, Inc.","Bantam, CT 06750",  Proven working experience as a project administrator in the construction industry.  Coordinate internal resources and third parties/vendors for the flawless… EmployerActive 5 days ago·More...,,"$116,000 - $200,000 a year",Active 5 days ago
Project Manager,Optimus Health Analytics,"Jackson Heights, NY 11372","  Must have Bachelor’s Degree in Comp.  Sci or Engineering-related field or foreign equiv.  Jackson Heights, NY 11372 (Required). ·More...",,"$116,000 - $200,000 a year",
Project Manager - Integration and Special Projects,Astrana Health,"Hybrid work in Monterey Park, CA 91754","  Create detailed project plans with clear steps, timelines, milestones, and assigned owners, monitoring and tracking the status of all integration initiatives… ·More...",,"$116,000 - $200,000 a year",
Project Delivery Manager,"Softeon, Inc.","Reston, VA 20190 (Sunset Hills area)","  More specifically, the Project Delivery Manager understands customers’ operations, understands our product platform, and has the skills to collaborate with a… ·More...",,"$116,000 - $200,000 a year",
Electrical Project Manager,Brave New World,"Dallas, TX 75236","  Collaborate with the Purchasing department to ensure timely delivery of materials required for construction.  Experience working on large-scale commercial, data… EmployerActive 4 days ago·More...",,"$116,000 - $200,000 a year",Active 4 days ago
Apartment Renovation Assistant Project Manager,"Mike Rovner Construction, Inc.","Moorpark, CA 93021",  Knowledge of construction project management principles.  5 years construction management experience in the renovation of multi-family and water intrusion. EmployerActive 6 days ago·More...,,"$116,000 - $200,000 a year",Active 6 days ago
Project Manager,Northwestern University,"Evanston, IL",  The project manager will also analyze project data and report project progress and status.  Collaborates with Project Sponsor and project team to establish… ·More...,,"$116,000 - $200,000 a year",
Project Manager,"The Cook & Boardman Group, LLC","Fountain Valley, CA 92708","  O Manage changes to project scope, schedule, and costs in collaboration with internal stakeholders and customers.  Current and valid US driver’s license. ·More...",,"$116,000 - $200,000 a year",
Project Manager,FitSeed Consulting Inc.,"Hybrid work in New York, NY 10006","  Oversees a team of managers and analysts to ensure projects are completed on time and to specifications.  Conducts cost analysis, estimating expected costs for… EmployerActive 5 days ago·More...",,"$116,000 - $200,000 a year",Active 5 days ago
Mac Testing Project Manager,Horizon Corp,"Cupertino, CA 95014 (Garden Gate area)",  Candidate must be able to manager teams and coordinate all project phases from initiation through deployment.  Own the critical testing of 100s of units that are… EmployerActive 8 days ago·More...,,"$116,000 - $200,000 a year",Active 8 days ago
Project Manager,Community Family Advocates,"Pittsburgh, PA 15222","  This includes coordinating between external parties, internal building and scheduling staff, ensuring appropriate support such as IT and room set up, and being… ·More...",,"$116,000 - $200,000 a year",
VOIP Project manager,I20 Technologies,"Cary, NC 27511",  Project manager: 5 years (Preferred).  Expected hours: 40 per week.  Verizon\telecom: 5 years (Preferred). EmployerActive 4 days ago·More...,,"$116,000 - $200,000 a year",Active 4 days ago
Project Manager II,HarborOne Bank,"Brockton, MA","  Track project deliverables using appropriate tools.  Facilitate the definition of project scope, goals and deliverables. ·More...",,"$116,000 - $200,000 a year",
Sr. Project Manager,Purple Innovation LLC,"Lehi, UT 84043","  Coordinate and allocate resources effectively to support project execution, including project team members, external vendors, and other stakeholders, to ensure… EmployerActive 3 days ago·More...",,"$116,000 - $200,000 a year",Active 3 days ago
project manager jobs in United States,,,,,,
Project Manager II,HarborOne Bank,"Brockton, MA","  Track project deliverables using appropriate tools.  Facilitate the definition of project scope, goals and deliverables. ·More...",,"$65,000 - $90,000 a year",
Sr. Project Manager,Purple Innovation LLC,"Lehi, UT 84043","  Coordinate and allocate resources effectively to support project execution, including project team members, external vendors, and other stakeholders, to ensure… EmployerActive 3 days ago·More...",,"$65,000 - $90,000 a year",Active 3 days ago
Assistant Project Manager,Nelson Pipeline,"Fort Lupton, CO 80621",  Basic understanding of construction project management processes.  Assist in overseeing safety protocols and participating in safety reviews. ·More...,,"$65,000 - $90,000 a year",
Project Manager,Nexiuum,"American Fork, UT 84003","  Data Tracking: Monitor project progress and performance metrics, providing updates to project managers and identifying any potential issues. ·More...",,"$65,000 - $90,000 a year",
"Project Manager, Complete Vehicle",Volvo Group,"Greensboro, NC 27409","  5+ years of engineering and project management experience.  Provide input to project documentation, including requirement specification, project description,… ·More...",,"$65,000 - $90,000 a year",
Project Manager,Nino Development,"Scottsdale, AZ 85251 (South Scottsdale area)","  Job Summary:* The Mining Project Manager will oversee and manage mining projects from inception to completion, ensuring adherence to safety standards, budget… EmployerActive 5 days ago·More...",,"$65,000 - $90,000 a year",Active 5 days ago
Associate Project Manager,Macro,"Hybrid work in Chicago, IL 60007",  Support all phases of design and construction within an active construction environment.  Coordinate construction schedule with the construction team. ·More...,,"$65,000 - $90,000 a year",
Part-Time Project Manager – Residential Real Estate Development,"TASG DEVELOPMENT, LLC","Hybrid work in St. Louis, MO 63130","  Conduct regular site visits to monitor construction activities, ensuring compliance with safety regulations and quality standards. EmployerActive 7 days ago·More...",,"$65,000 - $90,000 a year",Active 7 days ago
Project Manager,"Roche Constructors, Inc.","Greeley, CO 80634","  Excellent communication skills; experience interacting with internal and external contacts, including: design consultants, engineers & architects,… EmployerActive 6 days ago·More...",,"$65,000 - $90,000 a year",Active 6 days ago
Assistant Project Manager,Pueblo Mechanical,"Phoenix, AZ 85029","  Attend jobsite pre-con and coordination meetings with project managers.  This is to include safety / toolbox reports, preconstruction, daily and weekly… ·More...",,"$65,000 - $90,000 a year",
Project Manager Jr Level,Apollo Technology Solutions LLC,"Nashville, TN","  Act as the primary contact point with construction, management, and local government groups pertaining to the project and project site. ·More...",,"$65,000 - $90,000 a year",
Project Manager,Balance Inc,"Danbury, CT 06810","  Lead the process of creating packaging concepts and turning them into reality, coordinating with our customers, our internal teams, and our suppliers. EmployerActive 4 days ago·More...",,"$65,000 - $90,000 a year",Active 4 days ago
Project Manager,Wake Remodeling,"Apex, NC",  This is a full-time position with benefits.  A company vehicle is provided for the right candidate.  Finishing touches with a keen eye. ·More...,,"$65,000 - $90,000 a year",
Project Manager,modop,"Long Beach, CA","  They must also develop project plans that meet client needs with company goals, and coordinate team managers and personnel throughout all stages of the project. ·More...",,"$65,000 - $90,000 a year",
International Project Manager,"TrellisWare Technologies, Inc","Hybrid work in San Diego, CA 92131","  Coordinate with the internal sales operations, contracts, engineering teams to ensure that forecasted solutions (hardware, software, services) are kept up to… EmployerActive 3 days ago·More...",,"$65,000 - $90,000 a year",Active 3 days ago
project manager jobs in United States,,,,,,
Construction Project Manager,Aquatic Resource Restoration Company,"Dagsboro, DE 19939","  This individual will be responsible for all aspects of the project in the construction phase, from pre-construction planning through the completion of the… ·More...",,"$100,000 - $130,000 a year",
Project Manager III,Intone Networks,"Bellevue, WA","  (daily tasks) - Updating project schedules, following up on deliverables, attending meetings • Preferred background/prior work experience? ·More...",,"$100,000 - $130,000 a year",
Project Manager,Turner Industries,"Corpus Christi, TX 78409","  Participates in the review of project proposals and plans to identify and remove roadblocks on time frame, funding limitations, procedures for accomplishing… EmployerActive 3 days ago·More...",,"$100,000 - $130,000 a year",Active 3 days ago
Employee Relations and Project Manager,Corebridge Financial,"Houston, TX","  Demonstrates an ability to identify project goals and outcomes and the corresponding tasks and timelines needed to achieve project goals for large-scale,… ·More...",,"$100,000 - $130,000 a year",
Residential Construction Project Manager,NYC Residential Renovation Construction Company,"New York, NY 10024 (Upper West Side area)",  Proficient in project management and construction systems.  The candidate must monitor project timelines and overall quality.  Must be fluent in English. ·More...,,"$100,000 - $130,000 a year",
Assistant Project Manager - Eagle Valley,Shaw Construction,"Eagle, CO 81631","  Education Requirements: Four-year college degree in engineering, architecture or construction management with at least 4 years of commercial building… EmployerActive 7 days ago·More...",,"$100,000 - $130,000 a year",Active 7 days ago
Project Manager,Innovative Management Solution,"Austin, TX 78701 (Downtown area)","  Strong understanding of construction processes, building codes, safety standards, and project management methodologies.  Pay: $80.00 - $100.00 per hour. EmployerActive 4 days ago·More...",,"$100,000 - $130,000 a year",Active 4 days ago
Project Manager - Energy Delivery (Remote),GDS Associates Inc,"Remote in Marietta, GA 30067",  Experience with managing transmission planning projects.  Attention to detail and able to work on multiple projects.  The main responsibilities are listed below. EmployerActive 3 days ago·More...,,"$100,000 - $130,000 a year",Active 3 days ago
Project Manager,Arec Engineering Consultant,"Cairo, NE 68824",  Coordinate internal resources for the flawless execution of projects.  Proven working experience as a project manager in architectural and engineering… EmployerActive 5 days ago·More...,,"$100,000 - $130,000 a year",Active 5 days ago
Project Manager II,Amphenol Alden Products Company,"Stoughton, MA 02072",  Run internal and external project meetings.  The Project Manager will need to negotiate with department heads on resources and closing out project deliverables. EmployerActive 4 days ago·More...,,"$100,000 - $130,000 a year",Active 4 days ago
Associate Project Manager- Planning Administration- FT Day Shift,"University of California, Irvine","Orange, CA 92868","  Knowledge of building and construction, design, construction contract administration and California Building Codes.  Good organizational and analytical skills. ·More...",,"$100,000 - $130,000 a year",
Technical Project Manager,ClinDCast LLC,"San Mateo, CA","  Manage resources and deliverables, and dependencies in a matrixed team structure.  Domain knowledge of technologies needed for project"" ""Any of the above… ·More...",,"$100,000 - $130,000 a year",
"Technology Project Manager, Mobile App","Edible Arrangements, LLC","Hybrid work in Atlanta, GA 30328",  Risk Mitigation and Issue Resolution: Proactively identify risks to project timelines and app performance.  Use retrospectives and iterative planning to improve… ·More...,,"$100,000 - $130,000 a year",
Associate Project Manager,PAR Systems Group LLC,"Shoreview, MN 55126","  Your ability to apply project learnings to our organizational systems will enhance overall project execution, improve the accuracy of future project proposals,… ·More...",,"$100,000 - $130,000 a year",
Project Manager,Seamus Build Inc,"Kingston, NY","  We’re looking for a talented and experienced Project Manager to join our team and oversee the successful planning, execution, and delivery of our residential… ·More...",,"$100,000 - $130,000 a year",
project manager jobs in United States,,,,,,
AR Project Manager,Snapchat,"Hybrid work in Los Angeles, CA 90291",  Partner with cross-functional teams to accurately capture the essence of projects and timelines needed to execute projects.  Passion for Snapchat and creativity! ·More...,,"$129,000 - $228,000 a year",
Project Manager,Proits Hub LLC,"Austin, TX 78701 (Downtown area)","  Collaborate with internal teams (development, design, marketing) to align project scope, objectives, and deliverables with Apple’s quality standards. EmployerActive 5 days ago·More...",,"$129,000 - $228,000 a year",Active 5 days ago
Assistant Project Manager,W.E. O'Neil Construction,"El Segundo, CA 90245","  Demonstrated knowledge and understanding of various construction delivery methods, various market sectors, the construction administration process, building… ·More...",,"$129,000 - $228,000 a year",
Senior Project Manager,MIT Lincoln Laboratory,"Hybrid work in Lexington, MA","  5-7 years of experience as a project manager.  The SPMO PM will create and maintain project charter, project plans, risk and issue log, and communications plan. ·More...",,"$129,000 - $228,000 a year",
Project Manager,SRS Fabrication Inc.,"North Las Vegas, NV 89032 (North Las Vegas area)","  Coordinate internal resources and third parties/vendors for the execution of projects.  Monitor and track project progress, identifying and managing project… ·More...",,"$129,000 - $228,000 a year",
Project Manager II,TD Bank,"New York, NY",  Supports the end-to-end delivery of the project's deliverables involving high complexity and many cross-functional and stakeholder dependencies. ·More...,,"$129,000 - $228,000 a year",
Project Manager,Crown Technical Systems,"Fontana, CA 92337","  Manages all budgets, schedules, scope development, design and construction contracts, documents, procedures and controls for assigned projects. ·More...",,"$129,000 - $228,000 a year",
Millwork Project Manager,IRG Building Products LLC,"Hopkinton, NH 03229","  The applicant should have 4+ years of project management experience within a woodwork or similar trade.  In this position, the Project Manager is responsible for… EmployerActive 4 days ago·More...",,"$129,000 - $228,000 a year",Active 4 days ago
Sr. Project Manager,GenTech Associates,"Hybrid work in Richmond, VA 23219",  Guide project managers in managing budget.  Guide project managers in managing organizational change.  Guide project managers in defining critical path and… EmployerActive 4 days ago·More...,,"$129,000 - $228,000 a year",Active 4 days ago
Project Manager,CHRISTENSEN INC,"Richland, WA 99352","  Providing role clarity to project team members, ensures team members have a clear understanding of their deliverables, and tracks the progress of projects. ·More...",,"$129,000 - $228,000 a year",
Project Manager IV,Global Payments,"Columbus, GA 31901","  Collaborates with internal departments, such as Legal, Procurement, and Finance, as needed, to manage the budgeting and contractual responsibilities and any… ·More...",,"$129,000 - $228,000 a year",
"Implementation Specialist - Project Manager, hybrid schedule",CPI Card Group,"Hybrid work in Nashville, TN 37211",  Coordinate internal resources required for conversion and facilitate effective information exchange between client and internal customers. ·More...,,"$129,000 - $228,000 a year",
Project Manager,HOMEstretch STL,"Des Peres, MO 63131","  Make project plans and schedules based on tasks needed to complete each job.  If you are skilled in project management, home improvement projects, painting,… ·More...",,"$129,000 - $228,000 a year",
Project Manager (Jira Admin & FedRAMP Compliance),RELQ TECHNOLOGIES LLC,"Remote in Tampa, FL 33601","  Project Management: Lead and manage projects from initiation to completion, ensuring alignment with project scope, goals, and deliverables. EmployerActive 12 days ago·More...",,"$129,000 - $228,000 a year",Active 12 days ago
Project Manager,Blue Star Partners LLC,"Alameda, CA","  Product Rollouts: Support product rollouts and geographic expansion projects, ensuring successful delivery.  Project Scoping & Planning: Formulate and harmonize… ·More...",,"$129,000 - $228,000 a year",
project manager jobs in United States,,,,,,
Project Outreach Manager,WSSC Water,"Laurel, MD","  Oversees drafting of fact sheets for WSSC Water construction projects in consultation with consultants, project managers and technical staff. ·More...",,"$93,240 - $158,760 a year",
Project Manager,Techprojects,"San Mateo County, CA","  Specifically project planning tools such as MS Project, Excel, Smartsheets.  Project Management experience 6+ years having led and coordinated complex multi… EmployerActive 4 days ago·More...",,"$93,240 - $158,760 a year",Active 4 days ago
Healthcare Project Manager,Centurion Health,"Baltimore, MD 21244 (Howard Park area)","  Manage project scope creep and ensure project deliverables meet all contractual obligations.  Develop and maintain detailed project plans, timelines, and budgets… EmployerActive 3 days ago·More...",,"$93,240 - $158,760 a year",Active 3 days ago
Project Manager,Chadwell Supply,"Houston, TX 77032","  In addition, the RFM is responsible for customer satisfaction by providing a high level of project management and consultative skills in all aspects of the… ·More...",,"$93,240 - $158,760 a year",
"Project Manager, Innovation",Nutrabolt,"Austin, TX",  You will proactively monitor your assigned project plans to make sure that all milestones are achieved and helping to keep internal teams organized and on track… ·More...,,"$93,240 - $158,760 a year",
Technical Project Manager (AI),RIOS Intelligent Machines Inc.,"Menlo Park, CA","  Manage project timelines, resources, and milestones using agile methodologies to ensure timely delivery.  Ability to balance technical project management with… EmployerActive 5 days ago·More...",,"$93,240 - $158,760 a year",Active 5 days ago
Aero Project Manager,Gas Power Aero Equipment and Services,"Houston, TX 77041 (Westbranch area)","  As related customer equipment, facilities or infrastructure projects: responsible for project delivery, profit & loss accountability, and customer satisfaction… ·More...",,"$93,240 - $158,760 a year",
"Manager, Threat Management & Investigations",Netflix,"Los Angeles, CA","  Provide direct support, guidance, and training to talent, showrunners/producers, and crew in the management of significant threats to their safety. ·More...",,"$93,240 - $158,760 a year",
Telecommunications Project Manager,CoServe Global Solutions,"Richardson, TX 75080",  Work with the clients and internal project management regarding equipment configuration needs and general technical support issues that may arise. EmployerActive 6 days ago·More...,,"$93,240 - $158,760 a year",Active 6 days ago
"Associate Director, Audio Visual Project Management - DC Region",Encore Global,"Lanham-Seabrook, MD",  Facilitate team members' efficient utilization and deployment of resources by prioritizing internal equipment and minimizing sub-rental costs. ,,"$93,240 - $158,760 a year",
Entry Level Project Manager,Reynolds and Reynolds,"Dayton, OH 45420",  These products enable car dealerships to operate more efficiently and effectively in a competitive marketplace.  Analytical approach to problem solving. ·More...,,"$93,240 - $158,760 a year",
Project Manager,Granite Construction Inc.,"Great Falls, MT","  Coordinate with large project sponsor, manager of construction and project team to develop comprehensive plan for project start up and successful kick-off. ·More...",,"$93,240 - $158,760 a year",
Project Manager,IGT,"Las Vegas, NV 89119","  Installations may involve acceptance of capitalized equipment or enterprise software systems, or system integration or consulting projects/engagements. ·More...",,"$93,240 - $158,760 a year",
Assistant Project Manager,"CJ Drilling, Inc.","Dundee, IL 60118","  _*· Bachelor’s Degree in Construction Management, Civil Engineering, Associate Degree in Construction Management, or related estimating and project managing… EmployerActive 6 days ago·More...",,"$93,240 - $158,760 a year",Active 6 days ago
Sr. Project Manager,Info Origin Inc,"Richmond, VA 23173 (University of Richmond area)","  Key duties include overseeing project proposals, managing teams, ensuring timely delivery, tracking progress (schedule, cost, risk), and collaborating with… ·More...",,"$93,240 - $158,760 a year",
project manager jobs in United States,,,,,,
Associate Project Manager,HITACHI ENERGY USA INC,"Mount Pleasant, PA 15666",  Managing multiple project/orders timelines.  APM to provide administration assistance to project management team on related project orders and turnkey projects. ·More...,,"$80,000 - $120,000 a year",
Project Manager,A-1 Locksmith,"Dallas-Fort Worth, TX 75006","  Minimum of five years of experience in construction project management, specifically in new construction.  Proven experience in leading projects with multiple… ·More...",,"$80,000 - $120,000 a year",
Project Manager III,BOK Financial,"Tulsa, OK 74101",  You will manage the weekly/monthly reporting process and helps prepare information deliverables for the Project Management Office regarding progress toward… ·More...,,"$80,000 - $120,000 a year",
Construction Project Manager,"CGC General Contractors, Inc.","Fort Worth, TX 76117",  Utilize Agile and lean methodologies to manage project timelines and deliverables.  Significant Project Management experience managing major ground up and… EmployerActive 13 days ago·More...,,"$80,000 - $120,000 a year",Active 13 days ago
Privacy Program Manager,Abbott Laboratories,"Alameda, CA 94501","  Plan, organize, manage privacy office projects, ensuring on-time, successful delivery.  Support internal and external responses to compliance requests (e.g.,… ",,"$80,000 - $120,000 a year",
Software Project Manager,Crisis Prevention Institute,"Hybrid work in Milwaukee, WI 53227",  Ability to capture metrics of progress and forecast project status.  Knowledge of project estimation techniques; specifically in an agile framework. ·More...,,"$80,000 - $120,000 a year",
Assistant Project Manager,BOMEL CONSTRUCTION,"Carlsbad, CA 92008","  As an Assistant Project Manager, you will be a vital part of our construction team, utilizing your core skills in construction management software, project… EmployerActive 5 days ago·More...",,"$80,000 - $120,000 a year",Active 5 days ago
Project Manager,24Restore,"Ramsey, MN 55303",  Milestone planning of overall project.  Prepare project scopes (Construction experience not needed).  Work with Production team to complete project on time. ·More...,,"$80,000 - $120,000 a year",
Project Manager,"Warwick Construction, Inc.","Houston, TX 77034 (South Belt - Ellington area)",  A multi-tasking managerial role encompassing a minimum of 5 years construction management experience working for a general contractor with a strong… EmployerActive 5 days ago·More...,,"$80,000 - $120,000 a year",Active 5 days ago
Project Manager,GuROO,"Andrews AFB, MD",  Ensures adherence to quality standards and reviews project deliverables.  Conducts project meetings and is responsible for project tracking and analysis. EmployerActive 4 days ago·More...,,"$80,000 - $120,000 a year",Active 4 days ago
Asst Project Manager,T&KContractors Inc,"Freehold, NJ 07728",  You will be responsible for the management and delivery of technology related projects across various departments.  Assist the Project manager in all tasks. ·More...,,"$80,000 - $120,000 a year",
Senior Project Manager,SAP,"Newtown Square, PA 19073","  Manage relationship with project stakeholders, including internal and external clients, keeping stakeholders informed of progress and issues in order to manage… ·More...",,"$80,000 - $120,000 a year",
Project Manager,Parsons,"Washington, DC",  Project Manager I- Minimum of 3-5 yrs experience as a project manager on large scale projects.  Project Manager 2- Minimum of 5- 7 yrs experience as a project… ·More...,,"$80,000 - $120,000 a year",
Project Manager,"Tim Jackson Construction Co., Inc","Kaufman, TX 75142","  You will serve a vital role as you will be responsible for the maintenance of the project budget, ensuring quality workmanship of project drawings and… EmployerActive 6 days ago·More...",,"$80,000 - $120,000 a year",Active 6 days ago
Project Manager,Frequency Audio-Visual Services,"Elk Grove Village, IL 60007","  Works with engineering department during design and drafting phases of the project(s) to ensure that ""final"" construction ready drawings are issued to field… EmployerActive 6 days ago·More...",,"$80,000 - $120,000 a year",Active 6 days ago
project manager jobs in United States,,,,,,
Sr - Project Manager,California Coast Credit,"San Diego, CA 92123","This position is accountable for managing multiple business, infrastructure and facility projects of moderate to extreme complexity that require considerable…·More...",,"$119,437.41 - $149,296.76 a year",
